Date,Price,Open,High,Low
2021-11-26,81290,82606,83767,80516
2021-11-29,78271,79974,81213,78193
2021-11-30,76567,80516,80516,76567
2021-12-01,81755,81755,81755,80671
2021-12-03,74167,74555,74709,73161
2021-12-04,76567,76258,76800,75406
2021-12-05,75329,75793,75793,75096
2021-12-07,82916,84774,84774,79819
2021-12-08,77342,77806,78038,77032
2021-12-10,75096,76103,76103,75096
2021-12-11,76025,76103,76103,75484
2021-12-13,77109,78967,78967,76800
2021-12-14,76877,77109,77806,76722
2021-12-15,77342,77032,77961,76645
2021-12-16,76722,78038,78038,75948
2021-12-17,74709,77419,77419,74709
2021-12-20,77032,76258,77032,75948
2021-12-21,76567,76645,77264,76258
2021-12-22,76900,77000,77800,76600
2021-12-23,76500,77500,78900,76500
2021-12-24,78500,76800,78500,76800
2021-12-27,79800,78900,80300,77900
2021-12-28,80000,80000,81000,78000
2021-12-29,79500,79500,79800,79100
2021-12-30,78400,79800,79900,77700
2021-12-31,78800,79000,79200,78400
2022-01-03,85000,84500,85400,84100
2022-01-04,82800,82100,83600,81100
2022-01-06,80500,79000,80500,79000
2022-01-07,74000,74500,75000,72900
2022-01-08,77000,74700,77000,74400
2022-01-11,75000,74000,75000,73300
2022-01-12,80000,80900,81400,79200
2022-01-13,81900,80500,84400,80200
2022-01-14,83400,81900,83400,81000
2022-01-17,86200,83000,88000,82300
2022-01-18,87600,85500,87600,84000
2022-01-19,86800,87500,87500,85000
2022-01-20,87100,85200,87500,83100
2022-01-21,89200,86900,90000,86100
2022-01-24,93000,89400,93500,88200
2022-01-25,95800,92500,96000,89000
2022-01-26,94500,95800,95800,92600
2022-01-27,91000,93000,94500,90400
2022-01-28,89000,91000,92000,89000
2022-02-03,85000,85600,85600,84200
2022-02-06,79000,80800,80800,79000
2022-02-08,78900,77000,79200,76000
2022-02-11,73600,74000,74500,72000
2022-02-12,85000,79900,85000,79300
2022-02-14,86000,88100,88800,86000
2022-02-15,87000,86000,88300,83800
2022-02-16,87000,87500,87900,86400
2022-02-17,87500,87000,87700,86800
2022-02-18,87200,86400,87500,86400
2022-02-21,87400,86600,87600,86600
2022-02-22,86800,87000,87000,85000
2022-02-23,86900,87000,87000,85800
2022-02-24,85300,86700,86800,85000
2022-02-25,85100,85300,85900,85000
2022-02-28,84500,85100,85100,84400
2022-03-03,85500,85000,85500,84700
2022-03-06,77500,78400,79500,76400
2022-03-08,79500,78300,79500,78000
2022-03-10,70600,73500,73800,70300
2022-03-11,73000,72000,73400,72000
2022-03-14,84200,83300,84200,83200
2022-03-15,81100,84000,84100,81000
2022-03-16,82500,81300,83200,81300
2022-03-17,83000,83000,83500,82700
2022-03-18,84200,83100,85200,82900
2022-03-21,84900,84200,85500,84000
2022-03-22,84900,84900,85500,84900
2022-03-23,84900,84900,85600,84900
2022-03-24,83500,84900,84900,83500
2022-03-25,82500,84000,84000,82000
2022-03-28,82400,83000,83000,82000
2022-03-29,81900,82400,83000,81600
2022-03-30,82000,81800,83500,81500
2022-03-31,82100,82000,82600,82000
2022-04-01,79000,79000,79400,78000
2022-04-03,84900,85200,85500,84800
2022-04-04,82600,83200,84100,82600
2022-04-05,79900,80900,81000,79000
2022-04-07,74100,74900,75200,73900
2022-04-08,82500,79500,82500,79400
2022-04-10,71300,70000,71900,69500
2022-04-11,71800,71500,72500,68900
2022-04-13,82400,83000,83100,82000
2022-04-14,81000,82400,82900,81000
2022-04-15,80200,81200,81500,80200
2022-04-18,77700,80000,80200,77600
2022-04-19,77700,77800,78500,77600
2022-04-20,78400,78000,78900,77700
2022-04-21,78400,78400,79200,78200
2022-04-22,82200,79100,82600,79100
2022-04-25,81800,82200,83000,77000
2022-04-26,80500,79000,80500,79000
2022-04-27,81500,79900,82000,78200
2022-04-28,81500,81500,81600,79500
2022-04-29,80900,81400,82300,80000
2022-05-01,78000,79000,80400,78000
2022-05-04,83000,82800,83200,82600
2022-05-05,81000,80500,81500,79600
2022-05-07,74000,74900,74900,73600
2022-05-08,82000,82000,82400,81100
2022-05-09,82600,84000,84300,82500
2022-05-10,71500,71400,72000,71100
2022-05-12,85000,84100,87000,82500
2022-05-13,73000,77000,78000,73000
2022-05-16,74200,75500,76400,74000
2022-05-17,76000,74200,77000,73100
2022-05-18,75400,77000,77000,75000
2022-05-19,76000,75000,76700,74800
2022-05-20,75300,75100,76500,75000
2022-05-23,74400,75600,75600,73600
2022-05-24,75600,74900,75700,74300
2022-05-25,77000,76000,77000,74800
2022-05-26,76700,77000,77100,76000
2022-05-27,77400,76700,77400,76300
2022-05-30,78000,77400,81000,76400
2022-05-31,78900,78900,78900,78000
2022-06-01,79100,78600,79900,77900
2022-06-04,84600,82900,85000,81700
2022-06-05,79400,79700,81200,79400
2022-06-06,79700,77500,80000,75100
2022-06-07,72800,73700,73900,68900
2022-06-09,82700,82600,84000,82100
2022-06-10,70100,72000,72000,69900
2022-06-12,80000,85000,85200,80000
2022-06-13,76400,77000,77000,74100
2022-06-14,77000,75500,78100,74000
2022-06-15,76500,77400,78300,75300
2022-06-16,79100,76700,80000,76500
2022-06-17,76100,77000,78300,76100
2022-06-20,76000,79500,79500,75300
2022-06-21,77700,76000,77700,75200
2022-06-22,76000,77900,78000,75000
2022-06-23,75900,75100,76700,74900
2022-06-24,75000,76200,76300,74600
2022-06-27,74900,75500,76000,74800
2022-06-28,76300,75000,77000,74800
2022-06-29,75500,75800,75900,75300
2022-06-30,74800,75500,76000,74800
2022-07-01,79800,79600,79900,78200
2022-07-02,92400,90600,92900,89500
2022-07-03,84900,84300,84900,83900
2022-07-04,83000,84900,85200,83000
2022-07-06,81000,79000,82000,78100
2022-07-07,75500,72700,75500,71700
2022-07-09,80000,82000,82500,79800
2022-07-10,66700,69600,69600,65300
2022-07-11,71800,71800,73000,71100
2022-07-12,78500,80000,82000,78000
2022-07-13,71800,71800,73400,71400
2022-07-14,72400,71800,72800,71600
2022-07-15,72300,72100,73500,72100
2022-07-18,72000,72500,72900,72000
2022-07-19,71300,72000,72100,71100
2022-07-20,72500,71600,72500,71600
2022-07-21,72500,72500,72900,72100
2022-07-22,72500,72100,72700,72000
2022-07-25,72900,72400,73200,72000
2022-07-26,73900,73200,74400,73200
2022-07-27,75000,74000,75000,73700
2022-07-28,75300,75400,75600,74800
2022-07-29,74700,75400,75500,74700
2022-08-02,92000,92400,92400,90100
2022-08-03,81500,83800,84500,81500
2022-08-04,83000,83900,83900,82900
2022-08-06,79200,81000,81000,78800
2022-08-07,74000,74900,75000,73900
2022-08-08,82000,82000,82500,81900
2022-08-09,78000,80900,80900,78000
2022-08-11,72600,72000,75000,71600
2022-08-12,77000,79000,81000,77000
2022-08-15,81800,82000,82300,81700
2022-08-16,81500,82000,82000,81100
2022-08-17,81500,81200,81700,81200
2022-08-18,81500,81300,82000,81200
2022-08-19,80900,80600,82000,80600
2022-08-22,80000,80100,81500,80000
2022-08-23,80200,80000,81300,79900
2022-08-24,82000,81200,82900,80300
2022-08-25,82000,82200,82200,81300
2022-08-26,82500,82000,83700,82000
2022-08-29,82500,81400,82500,80900
2022-08-30,86000,82500,86000,82500
2022-08-31,84000,86000,86500,84000
2022-09-02,90800,91200,91900,90300
2022-09-03,83000,81800,83100,81700
2022-09-05,77900,78800,80400,77800
2022-09-06,77800,79000,79900,77700
2022-09-08,80800,82000,82000,79900
2022-09-09,78800,78500,79300,78200
2022-09-11,74000,73500,74200,72600
2022-09-12,77300,78400,79200,77100
2022-09-13,78600,79400,79400,78600
2022-09-14,78300,77200,79500,77000
2022-09-15,79200,78500,79300,78100
2022-09-16,80000,79300,80000,78500
2022-09-19,78800,79000,80200,78000
2022-09-20,79200,78800,80000,78600
2022-09-21,78900,79300,79600,77900
2022-09-22,78000,77700,78600,77500
2022-09-23,75900,77200,77700,75800
2022-09-26,75000,75100,77000,74100
2022-09-27,74300,76000,76000,74200
2022-09-28,75000,74000,75000,73800
2022-09-29,74000,76000,76000,74000
2022-09-30,73200,73200,74300,72400
2022-10-01,79500,79700,79900,78500
2022-10-02,91300,91100,93400,91000
2022-10-03,83500,83000,83700,82900
2022-10-05,80000,77100,80000,77100
2022-10-06,77700,77800,79000,77400
2022-10-08,80500,80100,81000,80100
2022-10-10,65100,66500,67700,64100
2022-10-11,72800,73900,73900,71600
2022-10-13,66500,64100,66500,62700
2022-10-14,68100,68500,68500,67300
2022-10-17,66300,67300,68000,65500
2022-10-18,67700,68000,68000,67300
2022-10-19,67900,67900,68000,67300
2022-10-20,69200,67900,70000,67100
2022-10-21,68000,69200,70700,68000
2022-10-24,68000,69500,69500,65800
2022-10-25,69900,66000,70600,66000
2022-10-26,70000,70600,70600,68500
2022-10-27,71700,70500,72900,69300
2022-10-28,71600,72500,74500,71600
2022-10-31,73500,73500,73500,72500
2022-11-01,79400,80000,80000,78500
2022-11-02,90000,91300,91600,90000
2022-11-03,83800,83700,83900,83000
2022-11-05,80000,80000,80300,79000
2022-11-07,72000,73300,73500,72000
2022-11-08,81500,81300,82000,80600
2022-11-10,62000,65300,66000,62000
2022-11-11,75500,73000,75500,73000
2022-11-14,75100,75500,76500,74100
2022-11-15,75000,74400,76400,72100
2022-11-16,75100,70300,78000,70300
2022-11-17,76500,76100,76600,75500
2022-11-18,76500,75900,76900,73600
2022-11-21,75000,76500,76500,75000
2022-11-22,73500,74500,76000,72500
2022-11-23,73500,73000,73500,72400
2022-11-24,73000,73500,74000,72500
2022-11-25,73100,73100,73600,72800
2022-11-28,76700,74500,77000,73800
2022-11-29,79800,76000,79800,76000
2022-11-30,81000,80300,81000,77000
2022-12-01,80000,79400,80000,78000
2022-12-04,82400,83000,83200,81600
2022-12-05,77000,79000,79900,77000
2022-12-07,71900,72100,72600,71700
2022-12-08,81600,81500,81900,80900
2022-12-09,79100,79600,79700,78800
2022-12-10,64000,63000,65300,62200
2022-12-12,77400,78800,80500,77400
2022-12-13,78200,78100,79300,77900
2022-12-14,78800,79700,79700,78500
2022-12-15,79500,78800,80700,78600
2022-12-16,79700,79500,82900,78900
2022-12-19,79200,80000,81000,79000
2022-12-20,79000,79700,82000,79000
2022-12-21,78700,81400,81400,78700
2022-12-22,79300,79500,81100,79300
2022-12-23,79100,80200,81200,79100
2022-12-26,78900,79200,80800,78900
2022-12-27,79100,80200,80500,78900
2022-12-28,80000,80400,82000,79500
2022-12-29,80700,82300,82500,80500
2022-12-30,80000,82900,83100,80000
2023-01-13,85800,85200,86500,85200
2023-01-16,87300,86000,88500,86000
2023-01-17,89400,88500,89400,87300
2023-01-18,90000,90000,91000,89400
2023-01-19,93000,89500,96000,87500
2023-03-01,82600,80200,82600,80200
2023-04-01,82800,82900,82900,81800
2023-05-01,84000,82800,84000,82500
2023-06-01,84000,84000,84800,83900
2023-09-01,86900,85800,86900,84800
2023-10-01,87300,86200,89900,86200
2023-11-01,85100,87300,87300,85100
2023-12-01,84800,85200,85200,83800
