Date,Price,Open,High,Low
17/05/2019,11950,11950,12050,11950
20/05/2019,11950,12000,12050,11900
21/05/2019,12050,12000,12200,11950
22/05/2019,12050,12150,12200,12000
23/05/2019,12000,12050,12150,11950
24/05/2019,11800,11900,11950,11750
27/05/2019,11800,11800,11900,11750
28/05/2019,11800,11850,11950,11750
29/05/2019,11750,11850,11850,11750
30/05/2019,11800,11750,11900,11700
31/05/2019,11750,11750,11900,11700
3/6/2019,11600,11700,11750,11500
4/6/2019,11600,11650,11700,11550
5/6/2019,11650,11700,11800,11650
6/6/2019,11550,11650,11700,11550
7/6/2019,11750,11600,11750,11600
10/6/2019,11800,11750,11850,11750
11/6/2019,11700,11850,11850,11700
12/6/2019,11650,11700,11800,11650
13/06/2019,11600,11650,11700,11600
14/06/2019,11650,11650,11750,11600
17/06/2019,11450,11650,11700,11450
18/06/2019,11200,11450,11500,11200
19/06/2019,11300,11350,11400,11250
20/06/2019,11500,11300,11550,11300
21/06/2019,11450,11600,11600,11400
24/06/2019,11700,11500,11700,11500
25/06/2019,11650,11700,11800,11600
26/06/2019,11500,11600,11650,11500
27/06/2019,11300,11550,11550,11300
28/06/2019,11350,11350,11400,11250
1/7/2019,11550,11450,11600,11450
2/7/2019,11450,11550,11550,11400
3/7/2019,11350,11500,11500,11350
4/7/2019,11450,11400,11550,11350
5/7/2019,11400,11450,11500,11400
8/7/2019,11400,11450,11500,11300
9/7/2019,11350,11400,11450,11300
10/7/2019,11450,11400,11550,11350
11/7/2019,11500,11550,11550,11400
12/7/2019,11400,11500,11550,11400
15/07/2019,11350,11500,11500,11300
16/07/2019,11400,11400,11500,11300
17/07/2019,11550,11450,11650,11400
18/07/2019,11550,11550,11650,11500
19/07/2019,11700,11550,11750,11550
22/07/2019,11500,11650,11750,11500
23/07/2019,11500,11550,11600,11500
24/07/2019,11350,11500,11550,11350
25/07/2019,11200,11350,11350,11200
26/07/2019,11150,11200,11300,11150
29/07/2019,10950,11200,11200,10900
30/07/2019,10850,10950,11050,10850
31/07/2019,10700,10900,10900,10600
1/8/2019,10500,10700,10750,10500
2/8/2019,10600,10400,10800,10350
5/8/2019,10450,10550,10600,10400
6/8/2019,10450,10350,10500,10200
7/8/2019,10400,10450,10600,10400
8/8/2019,10450,10400,10450,10350
9/8/2019,10350,10450,10500,10350
12/8/2019,10350,10400,10450,10300
13/08/2019,10200,10300,10350,10150
14/08/2019,10150,10350,10350,10150
15/08/2019,10350,10050,10350,10000
16/08/2019,10300,10300,10450,10150
19/08/2019,10250,10350,10400,10200
20/08/2019,10300,10300,10300,10200
21/08/2019,10250,10300,10300,10200
22/08/2019,10300,10250,10400,10250
23/08/2019,10700,10400,10750,10300
26/08/2019,10550,10500,10650,10450
27/08/2019,10450,10550,10650,10450
28/08/2019,10350,10500,10500,10350
29/08/2019,10350,10400,10450,10300
30/08/2019,10400,10350,10400,10300
3/9/2019,10200,10400,10400,10200
4/9/2019,10150,10200,10250,10050
5/9/2019,10150,10150,10300,10100
6/9/2019,10150,10200,10200,10100
9/9/2019,10100,10250,10250,10100
10/9/2019,10050,10150,10150,10000
11/9/2019,10050,10000,10100,10000
12/9/2019,10150,10100,10150,10050
13/09/2019,10350,10150,10350,10100
16/09/2019,10350,10350,10400,10250
17/09/2019,10200,10250,10350,10150
18/09/2019,10200,10200,10300,10150
19/09/2019,10550,10200,10550,10150
20/09/2019,10350,10600,10600,10350
23/09/2019,10550,10350,10750,10350
24/09/2019,10500,10550,10650,10500
25/09/2019,10600,10450,10650,10450
26/09/2019,10700,10600,10700,10550
27/09/2019,10650,10700,10750,10600
30/09/2019,10550,10700,10750,10550
1/10/2019,10500,10550,10600,10450
2/10/2019,10400,10500,10600,10400
3/10/2019,10500,10350,10500,10300
4/10/2019,10400,10500,10600,10400
7/10/2019,10500,10450,10600,10400
8/10/2019,11000,10600,11000,10550
9/10/2019,10900,11000,11100,10850
10/10/2019,10800,10900,10950,10800
11/10/2019,11000,10800,11250,10800
14/10/2019,11100,11100,11300,11100
15/10/2019,11050,11100,11200,11000
16/10/2019,11050,11100,11200,11000
17/10/2019,10900,11050,11050,10900
18/10/2019,10800,10950,11050,10800
21/10/2019,10950,10850,10950,10700
22/10/2019,11000,10900,11100,10900
23/10/2019,11000,11000,11100,10950
24/10/2019,10950,11000,11050,10900
25/10/2019,10900,10950,11000,10850
28/10/2019,10850,11000,11000,10750
29/10/2019,10650,10800,10900,10650
30/10/2019,10700,10700,10800,10650
31/10/2019,10800,10800,10850,10650
1/11/2019,10900,10800,10950,10700
4/11/2019,10900,10900,11100,10850
5/11/2019,10950,10950,10950,10850
6/11/2019,11000,10950,11050,10900
7/11/2019,10900,11000,11000,10850
8/11/2019,10850,10900,11000,10850
11/11/2019,10800,10850,10900,10750
12/11/2019,10750,10850,10850,10750
13/11/2019,10800,10800,10900,10750
14/11/2019,10700,10800,10850,10650
15/11/2019,10700,10800,10800,10650
